197 , 159 , 239 , 255 , 255 , 255 , 255 , 
194 , 175 , 239 , 255 , 255 , 255 , 255 , 
194 , 143 , 239 , 255 , 255 , 255 , 255 , 
191 , 159 , 239 , 255 , 255 , 255 , 255 , 
188 , 175 , 239 , 255 , 255 , 255 , 255 , 
188 , 127 , 239 , 255 , 255 , 255 , 255 , 
185 , 143 , 239 , 255 , 255 , 255 , 255 , 
182 , 159 , 239 , 255 , 255 , 255 , 255 , 
182 , 111 , 239 , 255 , 255 , 255 , 255 , 
179 , 127 , 239 , 255 , 255 , 255 , 255 , 
176 , 143 , 239 , 255 , 255 , 255 , 255 , 
176 , 95  , 239 , 255 , 255 , 255 , 255 , 
173 , 111 , 239 , 255 , 255 , 255 , 255 , 
170 , 127 , 239 , 255 , 255 , 255 , 255 , 
170 , 79  , 239 , 255 , 255 , 255 , 255 , 
167 , 95  , 239 , 255 , 255 , 255 , 255 , 
164 , 111 , 239 , 255 , 255 , 255 , 255 , 
164 , 79  , 239 , 255 , 255 , 255 , 255 , 
161 , 95  , 239 , 255 , 255 , 255 , 255 , 
158 , 111 , 239 , 255 , 255 , 255 , 255 , 
158 , 63  , 239 , 255 , 255 , 255 , 255 , 
156 , 63  , 239 , 255 , 255 , 255 , 255 , 
154 , 79  , 239 , 255 , 255 , 255 , 255 , 
152 , 79  , 239 , 255 , 255 , 255 , 255 , 
152 , 47  , 239 , 255 , 255 , 255 , 255 , 
149 , 63  , 239 , 255 , 255 , 255 , 255 , 
146 , 79  , 239 , 255 , 255 , 255 , 255 , 
146 , 31  , 239 , 255 , 255 , 255 , 255 , 
143 , 47  , 239 , 255 , 255 , 255 , 255 , 
140 , 63  , 239 , 255 , 255 , 255 , 255 , 
140 , 31  , 239 , 255 , 255 , 255 , 255 , 
137 , 47  , 239 , 255 , 255 , 255 , 255 , 
134 , 63  , 239 , 255 , 255 , 255 , 255 , 
134 , 15  , 239 , 255 , 255 , 255 , 255 , 
131 , 31  , 239 , 255 , 255 , 255 , 255 , 
128 , 47  , 239 , 255 , 255 , 255 , 255 , 
127 , 255 , 239 , 255 , 255 , 255 , 255 , 
125 , 15  , 239 , 255 , 255 , 255 , 255 , 
122 , 31  , 239 , 255 , 255 , 255 , 255 , 
121 , 239 , 239 , 255 , 255 , 255 , 255 , 
118 , 255 , 239 , 255 , 255 , 255 , 255 , 
116 , 15  , 239 , 255 , 255 , 255 , 255 , 
115 , 223 , 239 , 255 , 255 , 255 , 255 , 
112 , 239 , 239 , 255 , 255 , 255 , 255 , 
109 , 255 , 239 , 255 , 255 , 255 , 255 , 
109 , 223 , 239 , 255 , 255 , 255 , 255 , 
106 , 239 , 239 , 255 , 255 , 255 , 255 , 
103 , 255 , 239 , 255 , 255 , 255 , 255 , 
103 , 207 , 239 , 255 , 255 , 255 , 255 , 
100 , 223 , 239 , 255 , 255 , 255 , 255 , 
97  , 239 , 239 , 255 , 255 , 255 , 255 , 
97  , 191 , 239 , 255 , 255 , 255 , 255 , 
94  , 207 , 239 , 255 , 255 , 255 , 255 , 
91  , 223 , 239 , 255 , 255 , 255 , 255 , 
91  , 175 , 239 , 255 , 255 , 255 , 255 , 
88  , 191 , 239 , 255 , 255 , 255 , 255 , 
85  , 207 , 239 , 255 , 255 , 255 , 255 , 
85  , 175 , 239 , 255 , 255 , 255 , 255 , 
82  , 191 , 239 , 255 , 255 , 255 , 255 , 
79  , 207 , 239 , 255 , 255 , 255 , 255 , 
79  , 159 , 239 , 255 , 255 , 255 , 255 , 
76  , 175 , 239 , 255 , 255 , 255 , 255 , 
73  , 191 , 239 , 255 , 255 , 255 , 255 , 
73  , 143 , 239 , 255 , 255 , 255 , 255 , 
70  , 159 , 239 , 255 , 255 , 255 , 255 , 
67  , 175 , 239 , 255 , 255 , 255 , 255 , 
67  , 127 , 239 , 255 , 255 , 255 , 255 , 
64  , 143 , 239 , 255 , 255 , 255 , 255 , 
61  , 159 , 239 , 255 , 255 , 255 , 255 , 
61  , 111 , 239 , 255 , 255 , 255 , 255 , 
58  , 127 , 239 , 255 , 255 , 255 , 255 , 
55  , 143 , 239 , 255 , 255 , 255 , 255 , 
55  , 111 , 239 , 255 , 255 , 255 , 255 , 
53  , 111 , 239 , 255 , 255 , 255 , 255 , 
51  , 111 , 239 , 255 , 255 , 255 , 255 , 
49  , 127 , 239 , 255 , 255 , 255 , 255 , 
49  , 95  , 239 , 255 , 255 , 255 , 255 , 
46  , 111 , 239 , 255 , 255 , 255 , 255 , 
43  , 127 , 239 , 255 , 255 , 255 , 255 , 
43  , 79  , 239 , 255 , 255 , 255 , 255 , 
40  , 95  , 239 , 255 , 255 , 255 , 255 , 
37  , 111 , 239 , 255 , 255 , 255 , 255 , 
37  , 63  , 239 , 255 , 255 , 255 , 255 , 
34  , 79  , 239 , 255 , 255 , 255 , 255 , 
31  , 95  , 239 , 255 , 255 , 255 , 255 , 
31  , 63  , 239 , 255 , 255 , 255 , 255 , 
28  , 79  , 239 , 255 , 255 , 255 , 255 , 
25  , 95  , 239 , 255 , 255 , 255 , 255 , 
25  , 47  , 239 , 255 , 255 , 255 , 255 , 
22  , 63  , 239 , 255 , 255 , 255 , 255 , 
19  , 79  , 239 , 255 , 255 , 255 , 255 , 
19  , 31  , 239 , 255 , 255 , 255 , 255 , 
16  , 47  , 239 , 255 , 255 , 255 , 255 , 
13  , 63  , 239 , 255 , 255 , 255 , 255 , 
13  , 15  , 239 , 255 , 255 , 255 , 255 , 
10  , 31  , 239 , 255 , 255 , 255 , 255 , 
7   , 47  , 239 , 255 , 255 , 255 , 255 , 
6   , 255 , 239 , 255 , 255 , 255 , 255 , 
4   , 15  , 239 , 255 , 255 , 255 , 255 , 
1   , 31  , 239 , 255 , 255 , 255 , 255 , 
0   , 255 , 239 , 255 , 255 , 255 , 255 , 
0   , 255 , 239 , 0   , 0   , 0   , 0   , 
0   , 255 , 239 , 0   , 0   , 0   , 0   , 
0   , 255 , 239 , 0   , 0   , 0   , 0   , 
0   , 255 , 239 , 0   , 0   , 0   , 0   , 
3   , 223 , 239 , 0   , 0   , 0   , 0   , 
9   , 191 , 239 , 0   , 0   , 0   , 0   , 
15  , 159 , 239 , 0   , 0   , 0   , 0   , 
21  , 127 , 239 , 0   , 0   , 0   , 0   , 
27  , 79  , 239 , 0   , 0   , 0   , 0   , 
33  , 47  , 239 , 0   , 0   , 0   , 0   , 
39  , 15  , 239 , 0   , 0   , 0   , 0   , 
44  , 239 , 239 , 0   , 0   , 0   , 0   , 
50  , 191 , 239 , 0   , 0   , 0   , 0   , 
56  , 159 , 239 , 0   , 0   , 0   , 0   , 
62  , 127 , 239 , 0   , 0   , 0   , 0   , 
68  , 79  , 239 , 0   , 0   , 0   , 0   , 
74  , 47  , 239 , 0   , 0   , 0   , 0   , 
80  , 15  , 239 , 0   , 0   , 0   , 0   , 
85  , 239 , 239 , 0   , 0   , 0   , 0   , 
91  , 191 , 239 , 0   , 0   , 0   , 0   , 
97  , 159 , 239 , 0   , 0   , 0   , 0   , 
103 , 127 , 239 , 0   , 0   , 0   , 0   , 
109 , 95  , 239 , 0   , 0   , 0   , 0   , 
115 , 47  , 239 , 0   , 0   , 0   , 0   , 
121 , 15  , 239 , 0   , 0   , 0   , 0   , 
126 , 239 , 239 , 0   , 0   , 0   , 0   , 
132 , 207 , 239 , 0   , 0   , 0   , 0   , 
138 , 159 , 239 , 0   , 0   , 0   , 0   , 
144 , 127 , 239 , 0   , 0   , 0   , 0   , 
150 , 95  , 239 , 0   , 0   , 0   , 0   , 
156 , 47  , 239 , 0   , 0   , 0   , 0   , 
162 , 15  , 239 , 0   , 0   , 0   , 0   , 
167 , 239 , 239 , 0   , 0   , 0   , 0   , 
173 , 207 , 239 , 0   , 0   , 0   , 0   , 
179 , 159 , 239 , 0   , 0   , 0   , 0   , 
185 , 127 , 239 , 0   , 0   , 0   , 0   , 
191 , 95  , 239 , 0   , 0   , 0   , 0   , 
197 , 63  , 239 , 0   , 0   , 0   , 0   , 
203 , 15  , 239 , 0   , 0   , 0   , 0   , 
208 , 239 , 239 , 0   , 0   , 0   , 0   , 
214 , 207 , 239 , 0   , 0   , 0   , 0   , 
220 , 159 , 239 , 0   , 0   , 0   , 0   , 
226 , 127 , 239 , 0   , 0   , 0   , 0   , 
232 , 95  , 239 , 0   , 0   , 0   , 0   , 
238 , 63  , 239 , 0   , 0   , 0   , 0   , 
244 , 15  , 239 , 0   , 0   , 0   , 0   , 
249 , 239 , 239 , 0   , 0   , 0   , 0   , 
254 , 255 , 239 , 0   , 0   , 0   , 0   , 
254 , 255 , 239 , 255 , 0   , 0   , 255 , 
254 , 255 , 239 , 255 , 0   , 0   , 255 , 
254 , 255 , 239 , 255 , 0   , 0   , 255 , 
254 , 255 , 239 , 255 , 0   , 0   , 255 , 
254 , 255 , 192 , 255 , 0   , 0   , 255 , 
254 , 255 , 145 , 255 , 0   , 0   , 255 , 
254 , 255 , 143 , 255 , 0   , 0   , 255 , 
254 , 255 , 96  , 255 , 0   , 0   , 255 , 
254 , 255 , 49  , 255 , 0   , 0   , 255 , 
254 , 255 , 46  , 255 , 0   , 0   , 255 , 
254 , 254 , 255 , 255 , 0   , 0   , 255 , 
254 , 254 , 208 , 255 , 0   , 0   , 255 , 
254 , 254 , 205 , 255 , 0   , 0   , 255 , 
254 , 254 , 158 , 255 , 0   , 0   , 255 , 
254 , 254 , 111 , 255 , 0   , 0   , 255 , 
254 , 254 , 108 , 255 , 0   , 0   , 255 , 
254 , 254 , 61  , 255 , 0   , 0   , 255 , 
254 , 254 , 14  , 255 , 0   , 0   , 255 , 
254 , 254 , 11  , 255 , 0   , 0   , 255 , 
254 , 253 , 220 , 255 , 0   , 0   , 255 , 
254 , 253 , 174 , 255 , 0   , 0   , 255 , 
254 , 253 , 171 , 255 , 0   , 0   , 255 , 
254 , 253 , 124 , 255 , 0   , 0   , 255 , 
254 , 253 , 77  , 255 , 0   , 0   , 255 , 
254 , 253 , 74  , 255 , 0   , 0   , 255 , 
254 , 253 , 27  , 255 , 0   , 0   , 255 , 
254 , 252 , 236 , 255 , 0   , 0   , 255 , 
254 , 252 , 233 , 255 , 0   , 0   , 255 , 
254 , 252 , 202 , 255 , 0   , 0   , 255 , 
254 , 252 , 170 , 255 , 0   , 0   , 255 , 
254 , 252 , 138 , 255 , 0   , 0   , 255 , 
254 , 252 , 136 , 255 , 0   , 0   , 255 , 
254 , 252 , 89  , 255 , 0   , 0   , 255 , 
254 , 252 , 42  , 255 , 0   , 0   , 255 , 
254 , 252 , 40  , 255 , 0   , 0   , 255 , 
254 , 251 , 249 , 255 , 0   , 0   , 255 , 
254 , 251 , 202 , 255 , 0   , 0   , 255 , 
254 , 251 , 199 , 255 , 0   , 0   , 255 , 
254 , 251 , 152 , 255 , 0   , 0   , 255 , 
254 , 251 , 105 , 255 , 0   , 0   , 255 , 
254 , 251 , 102 , 255 , 0   , 0   , 255 , 
254 , 251 , 55  , 255 , 0   , 0   , 255 , 
254 , 251 , 8   , 255 , 0   , 0   , 255 , 
254 , 251 , 5   , 255 , 0   , 0   , 255 , 
254 , 250 , 214 , 255 , 0   , 0   , 255 , 
254 , 250 , 167 , 255 , 0   , 0   , 255 , 
254 , 250 , 164 , 255 , 0   , 0   , 255 , 
254 , 250 , 117 , 255 , 0   , 0   , 255 , 
254 , 250 , 70  , 255 , 0   , 0   , 255 , 
254 , 250 , 68  , 255 , 0   , 0   , 255 , 
254 , 250 , 21  , 255 , 0   , 0   , 255 , 
254 , 249 , 230 , 255 , 0   , 0   , 255 , 
254 , 249 , 227 , 255 , 0   , 0   , 255 , 
254 , 249 , 180 , 255 , 0   , 0   , 255 , 
254 , 249 , 133 , 255 , 0   , 0   , 255 , 
254 , 249 , 130 , 255 , 0   , 0   , 255 , 
254 , 249 , 83  , 255 , 0   , 0   , 255 , 
254 , 249 , 36  , 255 , 0   , 0   , 255 , 
254 , 249 , 33  , 255 , 0   , 0   , 255 , 
254 , 248 , 242 , 255 , 0   , 0   , 255 , 
254 , 248 , 195 , 255 , 0   , 0   , 255 , 
254 , 248 , 193 , 255 , 0   , 0   , 255 , 
254 , 248 , 146 , 255 , 0   , 0   , 255 , 
254 , 248 , 99  , 255 , 0   , 0   , 255 , 
254 , 248 , 96  , 255 , 0   , 0   , 255 , 
254 , 248 , 49  , 255 , 0   , 0   , 255 , 
254 , 248 , 2   , 255 , 0   , 0   , 255 , 
254 , 247 , 255 , 255 , 0   , 0   , 255 , 
254 , 247 , 208 , 255 , 0   , 0   , 255 , 
254 , 247 , 161 , 255 , 0   , 0   , 255 , 
254 , 247 , 158 , 255 , 0   , 0   , 255 , 
254 , 247 , 111 , 255 , 0   , 0   , 255 , 
254 , 247 , 64  , 255 , 0   , 0   , 255 , 
254 , 247 , 61  , 255 , 0   , 0   , 255 , 
254 , 247 , 14  , 255 , 0   , 0   , 255 , 
254 , 246 , 223 , 255 , 0   , 0   , 255 , 
254 , 246 , 221 , 255 , 0   , 0   , 255 , 
254 , 246 , 174 , 255 , 0   , 0   , 255 , 
254 , 246 , 127 , 255 , 0   , 0   , 255 , 
254 , 246 , 124 , 255 , 0   , 0   , 255 , 
254 , 246 , 92  , 255 , 0   , 0   , 255 , 
254 , 246 , 61  , 255 , 0   , 0   , 255 , 
254 , 246 , 29  , 255 , 0   , 0   , 255 , 
254 , 246 , 27  , 255 , 0   , 0   , 255 , 
254 , 245 , 236 , 255 , 0   , 0   , 255 , 
254 , 245 , 189 , 255 , 0   , 0   , 255 , 
254 , 245 , 186 , 255 , 0   , 0   , 255 , 
254 , 245 , 139 , 255 , 0   , 0   , 255 , 
254 , 245 , 92  , 255 , 0   , 0   , 255 , 
254 , 245 , 90  , 255 , 0   , 0   , 255 , 
254 , 245 , 43  , 255 , 0   , 0   , 255 , 
254 , 244 , 252 , 255 , 0   , 0   , 255 , 
254 , 244 , 249 , 255 , 0   , 0   , 255 , 
254 , 244 , 202 , 255 , 0   , 0   , 255 , 
254 , 244 , 155 , 255 , 0   , 0   , 255 , 
254 , 244 , 152 , 255 , 0   , 0   , 255 , 
254 , 244 , 105 , 255 , 0   , 0   , 255 , 
254 , 244 , 58  , 255 , 0   , 0   , 255 , 
254 , 244 , 55  , 255 , 0   , 0   , 255 , 
254 , 244 , 8   , 255 , 0   , 0   , 255 , 
254 , 243 , 217 , 255 , 0   , 0   , 255 , 
254 , 243 , 214 , 255 , 0   , 0   , 255 , 
254 , 243 , 167 , 255 , 0   , 0   , 255 , 
254 , 243 , 120 , 255 , 0   , 0   , 255 , 
254 , 243 , 118 , 255 , 0   , 0   , 255 , 
254 , 243 , 71  , 255 , 0   , 0   , 255 , 
254 , 243 , 24  , 255 , 0   , 0   , 255 , 
254 , 243 , 21  , 255 , 0   , 0   , 255 , 
254 , 242 , 230 , 255 , 0   , 0   , 255 , 
254 , 242 , 183 , 255 , 0   , 0   , 255 , 
254 , 242 , 180 , 255 , 0   , 0   , 255 , 
254 , 242 , 133 , 255 , 0   , 0   , 255 , 
254 , 242 , 86  , 255 , 0   , 0   , 255 , 
254 , 242 , 83  , 255 , 0   , 0   , 255 , 
254 , 242 , 36  , 255 , 0   , 0   , 255 , 
254 , 241 , 245 , 255 , 0   , 0   , 255 , 
254 , 241 , 243 , 255 , 0   , 0   , 255 , 
254 , 241 , 196 , 255 , 0   , 0   , 255 , 
254 , 241 , 149 , 255 , 0   , 0   , 255 , 
254 , 241 , 146 , 255 , 0   , 0   , 255 , 
254 , 241 , 99  , 255 , 0   , 0   , 255 , 
254 , 241 , 52  , 255 , 0   , 0   , 255 , 
254 , 241 , 49  , 255 , 0   , 0   , 255 , 
254 , 241 , 2   , 255 , 0   , 0   , 255 , 
254 , 240 , 211 , 255 , 0   , 0   , 255 , 
254 , 240 , 208 , 255 , 0   , 0   , 255 , 
254 , 240 , 161 , 255 , 0   , 0   , 255 , 
254 , 240 , 114 , 255 , 0   , 0   , 255 , 
254 , 240 , 111 , 255 , 0   , 0   , 255 , 
254 , 240 , 64  , 255 , 0   , 0   , 255 , 
254 , 240 , 17  , 255 , 0   , 0   , 255 , 
254 , 240 , 15  , 255 , 0   , 0   , 255 , 
254 , 240 , 15  , 0   , 0   , 0   , 0   , 
254 , 240 , 15  , 0   , 0   , 0   , 0   , 
254 , 240 , 15  , 0   , 0   , 0   , 0   , 
254 , 240 , 15  , 0   , 0   , 0   , 0   , 
254 , 240 , 15  , 0   , 0   , 0   , 0   , 
254 , 240 , 15  , 0   , 255 , 0   , 255 , 
254 , 240 , 15  , 0   , 255 , 0   , 255 , 
254 , 240 , 15  , 0   , 255 , 0   , 255 , 
254 , 240 , 15  , 0   , 255 , 0   , 255 , 
253 , 0   , 15  , 0   , 255 , 0   , 255 , 
251 , 0   , 15  , 0   , 255 , 0   , 255 , 
249 , 0   , 15  , 0   , 255 , 0   , 255 , 
248 , 240 , 15  , 0   , 255 , 0   , 255 , 
246 , 0   , 15  , 0   , 255 , 0   , 255 , 
243 , 16  , 15  , 0   , 255 , 0   , 255 , 
242 , 224 , 15  , 0   , 255 , 0   , 255 , 
239 , 240 , 15  , 0   , 255 , 0   , 255 , 
237 , 0   , 15  , 0   , 255 , 0   , 255 , 
236 , 208 , 15  , 0   , 255 , 0   , 255 , 
233 , 224 , 15  , 0   , 255 , 0   , 255 , 
230 , 240 , 15  , 0   , 255 , 0   , 255 , 
230 , 192 , 15  , 0   , 255 , 0   , 255 , 
227 , 208 , 15  , 0   , 255 , 0   , 255 , 
224 , 224 , 15  , 0   , 255 , 0   , 255 , 
224 , 176 , 15  , 0   , 255 , 0   , 255 , 
221 , 192 , 15  , 0   , 255 , 0   , 255 , 
218 , 224 , 15  , 0   , 255 , 0   , 255 , 
218 , 176 , 15  , 0   , 255 , 0   , 255 , 
215 , 192 , 15  , 0   , 255 , 0   , 255 , 
212 , 208 , 15  , 0   , 255 , 0   , 255 , 
212 , 160 , 15  , 0   , 255 , 0   , 255 , 
209 , 176 , 15  , 0   , 255 , 0   , 255 , 
206 , 192 , 15  , 0   , 255 , 0   , 255 , 
206 , 144 , 15  , 0   , 255 , 0   , 255 , 
203 , 160 , 15  , 0   , 255 , 0   , 255 , 
200 , 176 , 15  , 0   , 255 , 0   , 255 , 
200 , 128 , 15  , 0   , 255 , 0   , 255 , 
197 , 144 , 15  , 0   , 255 , 0   , 255 , 
194 , 160 , 15  , 0   , 255 , 0   , 255 , 
194 , 128 , 15  , 0   , 255 , 0   , 255 , 
191 , 144 , 15  , 0   , 255 , 0   , 255 , 
188 , 160 , 15  , 0   , 255 , 0   , 255 , 
188 , 112 , 15  , 0   , 255 , 0   , 255 , 
185 , 128 , 15  , 0   , 255 , 0   , 255 , 
182 , 144 , 15  , 0   , 255 , 0   , 255 , 
182 , 96  , 15  , 0   , 255 , 0   , 255 , 
179 , 112 , 15  , 0   , 255 , 0   , 255 , 
176 , 128 , 15  , 0   , 255 , 0   , 255 , 
176 , 80  , 15  , 0   , 255 , 0   , 255 , 
173 , 96  , 15  , 0   , 255 , 0   , 255 , 
170 , 112 , 15  , 0   , 255 , 0   , 255 , 
170 , 64  , 15  , 0   , 255 , 0   , 255 , 
167 , 80  , 15  , 0   , 255 , 0   , 255 , 
164 , 96  , 15  , 0   , 255 , 0   , 255 , 
164 , 64  , 15  , 0   , 255 , 0   , 255 , 
161 , 80  , 15  , 0   , 255 , 0   , 255 , 
158 , 96  , 15  , 0   , 255 , 0   , 255 , 
158 , 48  , 15  , 0   , 255 , 0   , 255 , 
156 , 48  , 15  , 0   , 255 , 0   , 255 , 
154 , 64  , 15  , 0   , 255 , 0   , 255 , 
152 , 64  , 15  , 0   , 255 , 0   , 255 , 
152 , 32  , 15  , 0   , 255 , 0   , 255 , 
149 , 48  , 15  , 0   , 255 , 0   , 255 , 
146 , 64  , 15  , 0   , 255 , 0   , 255 , 
146 , 16  , 15  , 0   , 255 , 0   , 255 , 
143 , 32  , 15  , 0   , 255 , 0   , 255 , 
140 , 48  , 15  , 0   , 255 , 0   , 255 , 
140 , 16  , 15  , 0   , 255 , 0   , 255 , 
137 , 32  , 15  , 0   , 255 , 0   , 255 , 
134 , 48  , 15  , 0   , 255 , 0   , 255 , 
134 , 0   , 15  , 0   , 255 , 0   , 255 , 
131 , 16  , 15  , 0   , 255 , 0   , 255 , 
128 , 32  , 15  , 0   , 255 , 0   , 255 , 
127 , 240 , 15  , 0   , 255 , 0   , 255 , 
125 , 0   , 15  , 0   , 255 , 0   , 255 , 
122 , 16  , 15  , 0   , 255 , 0   , 255 , 
121 , 224 , 15  , 0   , 255 , 0   , 255 , 
118 , 240 , 15  , 0   , 255 , 0   , 255 , 
116 , 0   , 15  , 0   , 255 , 0   , 255 , 
115 , 208 , 15  , 0   , 255 , 0   , 255 , 
112 , 224 , 15  , 0   , 255 , 0   , 255 , 
109 , 240 , 15  , 0   , 255 , 0   , 255 , 
109 , 208 , 15  , 0   , 255 , 0   , 255 , 
106 , 224 , 15  , 0   , 255 , 0   , 255 , 
103 , 240 , 15  , 0   , 255 , 0   , 255 , 
103 , 192 , 15  , 0   , 255 , 0   , 255 , 
100 , 208 , 15  , 0   , 255 , 0   , 255 , 
97  , 224 , 15  , 0   , 255 , 0   , 255 , 
97  , 176 , 15  , 0   , 255 , 0   , 255 , 
94  , 192 , 15  , 0   , 255 , 0   , 255 , 
91  , 208 , 15  , 0   , 255 , 0   , 255 , 
91  , 160 , 15  , 0   , 255 , 0   , 255 , 
88  , 176 , 15  , 0   , 255 , 0   , 255 , 
85  , 192 , 15  , 0   , 255 , 0   , 255 , 
85  , 160 , 15  , 0   , 255 , 0   , 255 , 
82  , 176 , 15  , 0   , 255 , 0   , 255 , 
79  , 192 , 15  , 0   , 255 , 0   , 255 , 
79  , 144 , 15  , 0   , 255 , 0   , 255 , 
76  , 160 , 15  , 0   , 255 , 0   , 255 , 
73  , 176 , 15  , 0   , 255 , 0   , 255 , 
73  , 128 , 15  , 0   , 255 , 0   , 255 , 
70  , 144 , 15  , 0   , 255 , 0   , 255 , 
67  , 160 , 15  , 0   , 255 , 0   , 255 , 
67  , 112 , 15  , 0   , 255 , 0   , 255 , 
64  , 128 , 15  , 0   , 255 , 0   , 255 , 
61  , 144 , 15  , 0   , 255 , 0   , 255 , 
61  , 96  , 15  , 0   , 255 , 0   , 255 , 
58  , 112 , 15  , 0   , 255 , 0   , 255 , 
55  , 128 , 15  , 0   , 255 , 0   , 255 , 
55  , 96  , 15  , 0   , 255 , 0   , 255 , 
53  , 96  , 15  , 0   , 255 , 0   , 255 , 
51  , 96  , 15  , 0   , 255 , 0   , 255 , 
49  , 112 , 15  , 0   , 255 , 0   , 255 , 
49  , 80  , 15  , 0   , 255 , 0   , 255 , 
46  , 96  , 15  , 0   , 255 , 0   , 255 , 
43  , 112 , 15  , 0   , 255 , 0   , 255 , 
43  , 64  , 15  , 0   , 255 , 0   , 255 , 
40  , 80  , 15  , 0   , 255 , 0   , 255 , 
37  , 96  , 15  , 0   , 255 , 0   , 255 , 
37  , 48  , 15  , 0   , 255 , 0   , 255 , 
34  , 64  , 15  , 0   , 255 , 0   , 255 , 
31  , 80  , 15  , 0   , 255 , 0   , 255 , 
31  , 48  , 15  , 0   , 255 , 0   , 255 , 
28  , 64  , 15  , 0   , 255 , 0   , 255 , 
25  , 80  , 15  , 0   , 255 , 0   , 255 , 
25  , 32  , 15  , 0   , 255 , 0   , 255 , 
22  , 48  , 15  , 0   , 255 , 0   , 255 , 
19  , 64  , 15  , 0   , 255 , 0   , 255 , 
19  , 16  , 15  , 0   , 255 , 0   , 255 , 
16  , 32  , 15  , 0   , 255 , 0   , 255 , 
13  , 48  , 15  , 0   , 255 , 0   , 255 , 
13  , 0   , 15  , 0   , 255 , 0   , 255 , 
10  , 16  , 15  , 0   , 255 , 0   , 255 , 
7   , 32  , 15  , 0   , 255 , 0   , 255 , 
6   , 240 , 15  , 0   , 255 , 0   , 255 , 
4   , 0   , 15  , 0   , 255 , 0   , 255 , 
1   , 16  , 15  , 0   , 255 , 0   , 255 , 
